trade_date,scheme,group,hold_year,score_year,score_lag_years,holding_count,tradable_holding_count,daily_ret,nav,benchmark_ret,benchmark_nav,excess_nav
2019-04-15,方案B_LGBM打分,C,2019,2017,2,14,14,0.001874431716107992,1041501.9588511104,-0.0032819999999999998,986271.6691017799,55230.28974933049
2019-04-16,方案B_LGBM打分,C,2019,2017,2,14,14,0.02159811829779918,1063996.441365766,0.027736,1013626.9001159868,50369.541249779286
2019-04-17,方案B_LGBM打分,C,2019,2017,2,14,14,0.0003580190387977062,1064377.3723489882,0.00035499999999999996,1013986.7376655281,50390.63468346011
2019-04-18,方案B_LGBM打分,C,2019,2017,2,14,14,0.006034036249290545,1070799.8639966666,-0.0037099999999999998,1010224.8468687889,60575.01712787768
2019-04-19,方案B_LGBM打分,C,2019,2017,2,14,14,0.01548946662125787,1087385.9827480905,0.011918,1022264.7065937711,65121.27615431941
2019-04-22,方案B_LGBM打分,C,2019,2017,2,14,14,-0.028767616698341967,1056104.4795932437,-0.023054,998697.4160479583,57407.063545285375
2019-04-23,方案B_LGBM打分,C,2019,2017,2,14,14,-0.006073335547346832,1049690.4027156178,-0.0016409999999999999,997058.5535882236,52631.84912739415
2019-04-24,方案B_LGBM打分,C,2019,2017,2,14,14,-0.005309452849820072,1044117.1210154905,0.002758,999808.44107902,44308.679936470464
2019-04-25,方案B_LGBM打分,C,2019,2017,2,14,14,-0.013894221309386778,1029609.9266631815,-0.021903000000000002,977909.6367940662,51700.28986911534
2019-04-26,方案B_LGBM打分,C,2019,2017,2,14,14,-0.014563380105981865,1014615.3259402935,-0.013329,964875.0792452381,49740.24669505539
2019-04-29,方案B_LGBM打分,C,2019,2017,2,14,14,0.00013872688854914866,1014756.0803675355,0.002843,967618.2190955322,47137.86127200327
2019-04-30,方案B_LGBM打分,C,2019,2017,2,14,14,0.005526608088155693,1020364.2395287999,0.003302,970813.2944549856,49550.94507381425
2019-05-06,方案B_LGBM打分,C,2019,2017,2,14,14,-0.05278045248983821,966508.9532620201,-0.058415999999999996,914102.2650461032,52406.688215916976
2019-05-07,方案B_LGBM打分,C,2019,2017,2,14,14,0.005825170616834923,972139.0328174699,0.009784000000000001,923045.8416073143,49093.19121015561
2019-05-08,方案B_LGBM打分,C,2019,2017,2,14,14,-0.006842843211877709,965486.8378357536,-0.014301,909845.3630264881,55641.47480926546
2019-05-09,方案B_LGBM打分,C,2019,2017,2,14,14,-0.015386131511972259,950631.7303757345,-0.018475,893035.9699445737,57595.7604311608
2019-05-10,方案B_LGBM打分,C,2019,2017,2,14,14,0.03123602136345422,980325.6834145284,0.036323,925473.7154808706,54851.96793365781
2019-05-13,方案B_LGBM打分,C,2019,2017,2,14,14,-0.019623775589709607,961087.992198373,-0.016546,910160.827384524,50927.16481384891
2019-05-14,方案B_LGBM打分,C,2019,2017,2,14,14,-0.004551111257679176,956713.9738174587,-0.006425999999999999,904312.1339077511,52401.83990970766
2019-05-15,方案B_LGBM打分,C,2019,2017,2,14,14,0.01475529864721059,970830.574221095,0.022480000000000003,924641.0706779974,46189.503543097526
2019-05-16,方案B_LGBM打分,C,2019,2017,2,14,14,0.017558646662076134,987877.0452425836,0.004527,928826.9208049567,59050.12443762692
2019-05-17,方案B_LGBM打分,C,2019,2017,2,14,14,-0.027798308349724434,960415.7345273156,-0.025428000000000003,905208.7098627281,55207.02466458746
2019-05-20,方案B_LGBM打分,C,2019,2017,2,14,14,0.003258229192466925,963544.9891104571,-0.008487,897526.2035421232,66018.78556833393
2019-05-21,方案B_LGBM打分,C,2019,2017,2,14,14,0.01936889682143032,982207.7925873437,0.013540000000000002,909678.7083380836,72529.08424926014
2019-05-22,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0058937323915054475,976418.9227049826,-0.004744,905363.1925457277,71055.73015925486
2019-05-23,方案B_LGBM打分,C,2019,2017,2,14,14,-0.008740481527620485,967884.5511478606,-0.017925,889134.5573193455,78749.99382851506
2019-05-24,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0038851911860979882,964124.1346205805,0.0027760000000000003,891602.7948504639,72521.33977011661
2019-05-27,方案B_LGBM打分,C,2019,2017,2,14,14,0.01164900971513846,975355.2260313751,0.012043,902340.3673088481,73014.85872252705
2019-05-28,方案B_LGBM打分,C,2019,2017,2,14,14,0.007806704490847971,982969.5360546062,0.00964,911038.9284497055,71930.60760490072
2019-05-29,方案B_LGBM打分,C,2019,2017,2,14,14,0.016608156594916688,999294.8480374338,-0.002274,908967.2259264109,90327.62211102294
2019-05-30,方案B_LGBM打分,C,2019,2017,2,14,14,-0.011519125094358516,987783.8456767426,-0.006202999999999999,903328.9022239895,84454.94345275313
2019-05-31,方案B_LGBM打分,C,2019,2017,2,14,14,0.0005101569499678818,988287.7704706807,-0.0031290000000000003,900502.3860889305,87785.38438175013
2019-06-03,方案B_LGBM打分,C,2019,2017,2,14,14,0.0032674202117577273,991516.9219069496,0.000613,901054.394051603,90462.52785534656
2019-06-04,方案B_LGBM打分,C,2019,2017,2,14,14,-0.014397728189939325,977241.330769608,-0.009236,892732.2556681425,84509.07510146557
2019-06-05,方案B_LGBM打分,C,2019,2017,2,14,14,0.0029407215692919425,980115.1254294058,-0.000378,892394.8028754999,87720.32255390589
2019-06-06,方案B_LGBM打分,C,2019,2017,2,14,14,-0.005451668244370917,974771.8629242748,-0.009015,884349.8637275773,90421.99919669749
2019-06-10,方案B_LGBM打分,C,2019,2017,2,14,14,0.007734915415097489,982311.6408330109,0.012923,895778.3170165288,86533.3238164821
2019-06-11,方案B_LGBM打分,C,2019,2017,2,14,14,0.03054225139467583,1012313.6499152492,0.030057999999999998,922703.6216694115,89610.02824583766
2019-06-12,方案B_LGBM打分,C,2019,2017,2,14,14,0.0025585533816341005,1014903.7084275143,-0.007577,915712.2963280224,99191.41209949192
2019-06-13,方案B_LGBM打分,C,2019,2017,2,14,14,-0.004156103681627134,1010685.6633884216,-0.001545,914297.5208301956,96388.14255822601
2019-06-14,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0007536646638506046,1009923.9453176653,-0.00828,906727.1373577217,103196.80795994366
2019-06-17,方案B_LGBM打分,C,2019,2017,2,14,14,0.00046357088003632995,1010392.1166497659,-1.5e-05,906713.5364506614,103678.5801991045
2019-06-18,方案B_LGBM打分,C,2019,2017,2,14,14,0.001467387594676961,1011874.753507497,0.0034999999999999996,909887.0338282386,101987.71967925841
2019-06-19,方案B_LGBM打分,C,2019,2017,2,14,14,0.009574721593547037,1021563.1725598704,0.013175,921874.7954989256,99688.3770609448
2019-06-20,方案B_LGBM打分,C,2019,2017,2,14,14,0.02642220158259368,1048555.1206346012,0.030297,949804.8361781565,98750.28445644467
2019-06-21,方案B_LGBM打分,C,2019,2017,2,14,14,0.006837741305710544,1055724.8692942788,0.001416,951149.7598261848,104575.10946809396
2019-06-24,方案B_LGBM打分,C,2019,2017,2,14,14,0.00422962472085051,1060190.1892998624,0.001911,952967.4070172127,107222.78228264966
2019-06-25,方案B_LGBM打分,C,2019,2017,2,14,14,-0.006190838759953211,1053626.7227830226,-0.010402,943054.6400494196,110572.08273360296
2019-06-26,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0008756905216924833,1052704.0718484796,-0.0018360000000000002,941323.191730289,111380.88011819054
2019-06-27,方案B_LGBM打分,C,2019,2017,2,14,14,0.008326461668286425,1061469.371950775,0.010669999999999999,951367.1101860511,110102.26176472381
2019-06-28,方案B_LGBM打分,C,2019,2017,2,14,14,0.0021382964845316843,1063739.1081772554,-0.002407,949077.1695518333,114661.93862542207
2019-07-01,方案B_LGBM打分,C,2019,2017,2,14,14,0.013916635671858755,1078542.7777956661,0.028812,976421.9809609607,102120.7968347054
2019-07-02,方案B_LGBM打分,C,2019,2017,2,14,14,0.0026439746236631622,1081394.4175306929,0.00034500000000000004,976758.8465443924,104635.57098630047
2019-07-03,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0016477744965634003,1079612.5233887597,-0.011083,965933.4282481408,113679.09514061885
2019-07-04,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0055092642812871505,1073664.6526760238,-0.005248,960864.2096166946,112800.44305932918
2019-07-05,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0003264814767693675,1073314.121054663,0.00519,965851.0948646053,107463.02619005775
2019-07-08,方案B_LGBM打分,C,2019,2017,2,14,14,-0.026736887855346798,1044617.0417664645,-0.023222999999999997,943421.1348885646,101195.90687789989
2019-07-09,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0048136208253733515,1039588.6514196774,-0.00254,941024.8452059476,98563.80621372978
2019-07-10,方案B_LGBM打分,C,2019,2017,2,14,14,-0.008104499431538808,1031163.3057852124,-0.001685,939439.2183417756,91724.08744343685
2019-07-11,方案B_LGBM打分,C,2019,2017,2,14,14,0.012086326413906747,1043626.2820849757,-0.000401,939062.5032152205,104563.77886975522
2019-07-12,方案B_LGBM打分,C,2019,2017,2,14,14,0.009133991870543914,1053158.756061426,0.0062109999999999995,944895.0204226902,108263.7356387357
2019-07-15,方案B_LGBM打分,C,2019,2017,2,14,14,0.011341238124935062,1065102.880297279,0.004058,948729.4044155654,116373.47588171356
2019-07-16,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0011656166233865292,1063861.3786743877,-0.004535,944426.9165665408,119434.46210784686
2019-07-17,方案B_LGBM打分,C,2019,2017,2,14,14,0.00014777111364997327,1064018.5866550836,-0.00058,943879.1489549323,120139.43770015123
2019-07-18,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0007589345566158852,1063211.0661807894,-0.009524,934889.6439402855,128321.42224050383
2019-07-19,方案B_LGBM打分,C,2019,2017,2,14,14,0.012032000689349589,1076003.6224620007,0.010496,944702.2456430828,131301.37681891792
2019-07-22,方案B_LGBM打分,C,2019,2017,2,14,14,-0.014323145429543414,1060591.866094762,-0.006899,938184.7448503912,122407.12124437082
2019-07-23,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0013465490771809902,1059163.7270962065,0.002176,940226.2348551855,118937.49224102101
2019-07-24,方案B_LGBM打分,C,2019,2017,2,14,14,0.010284557406658623,1070056.757250578,0.007894,947648.3807531324,122408.37649744551
2019-07-25,方案B_LGBM打分,C,2019,2017,2,14,14,0.001462246113106247,1071621.4435846705,0.008177,955397.3015625508,116224.14202211972
2019-07-26,方案B_LGBM打分,C,2019,2017,2,14,14,0.002229849524926061,1074010.9981515484,0.001948,957258.4155059948,116752.58264555363
2019-07-29,方案B_LGBM打分,C,2019,2017,2,14,14,-0.003252706875358589,1070517.55519365,-0.001114,956192.0296311212,114325.52556252887
2019-07-30,方案B_LGBM打分,C,2019,2017,2,14,14,0.005140024566322399,1076020.0417260248,0.004163,960172.6570504754,115847.38467554946
2019-07-31,方案B_LGBM打分,C,2019,2017,2,14,14,-0.006907288100878111,1068587.6612955043,-0.009033,951499.4174393385,117088.24385616579
2019-08-01,方案B_LGBM打分,C,2019,2017,2,14,14,-0.012182679926912956,1055569.3998440928,-0.008315,943587.6997833304,111981.70006076235
2019-08-02,方案B_LGBM打分,C,2019,2017,2,14,14,-0.004622405535394106,1050690.130007261,-0.014732,929686.7657901224,121003.3642171385
2019-08-05,方案B_LGBM打分,C,2019,2017,2,14,14,-0.00783888648286557,1042453.8893494668,-0.019146,911886.9829723048,130566.90637716197
2019-08-06,方案B_LGBM打分,C,2019,2017,2,14,14,-0.010303602395023077,1031712.8589584646,-0.010708,902122.4971586373,129590.36179982731
2019-08-07,方案B_LGBM打分,C,2019,2017,2,14,14,0.0011423891175324893,1032891.4765009569,-0.004097,898426.5012877783,134464.97521317867
2019-08-08,方案B_LGBM打分,C,2019,2017,2,14,14,0.0017790381941988342,1034729.0298881147,0.013216,910300.1059287974,124428.92395931727
2019-08-09,方案B_LGBM打分,C,2019,2017,2,14,14,-0.004843381371579073,1029717.4425801225,-0.009747,901427.4107963095,128290.03178381303
2019-08-12,方案B_LGBM打分,C,2019,2017,2,14,14,0.006557423415625073,1036469.735849575,0.018047,917695.4712789505,118774.26457062457
2019-08-13,方案B_LGBM打分,C,2019,2017,2,14,14,-0.003738335007220087,1032595.0647521244,-0.009016999999999999,909420.6112144281,123174.45353769627
2019-08-14,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0023017472481103546,1030218.2919034188,0.004542,913551.1996305641,116667.09227285476
2019-08-15,方案B_LGBM打分,C,2019,2017,2,14,14,0.013115465247808258,1043730.0841085345,0.00315,916428.8859094003,127301.1981991342
2019-08-16,方案B_LGBM打分,C,2019,2017,2,14,14,0.003539895419269174,1047424.7794522237,0.004477,920531.7380316167,126893.04142060701
2019-08-19,方案B_LGBM打分,C,2019,2017,2,14,14,0.013107775479101485,1061154.1882925308,0.021709999999999997,940516.482064283,120637.70622824784
2019-08-20,方案B_LGBM打分,C,2019,2017,2,14,14,0.002935104977060058,1064268.7872320164,-0.000887,939682.243944692,124586.54328732449
2019-08-21,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0034398462397343915,1060607.8662461897,-0.001577,938200.3650459911,122407.50120019855
2019-08-22,方案B_LGBM打分,C,2019,2017,2,14,14,-0.003520851321154642,1056873.6236390898,0.003107,941115.353580189,115758.2700589007
2019-08-23,方案B_LGBM打分,C,2019,2017,2,14,14,0.008921095816093905,1066302.0945010765,0.007212,947902.6775102094,118399.41699086712
2019-08-26,方案B_LGBM打分,C,2019,2017,2,14,14,-0.011635058449486844,1053895.6073067463,-0.014381999999999999,934269.9412022576,119625.66610448866
2019-08-27,方案B_LGBM打分,C,2019,2017,2,14,14,0.010363750739275914,1064817.9186860912,0.013552,946931.1674454306,117886.75124066055
2019-08-28,方案B_LGBM打分,C,2019,2017,2,14,14,-0.009224502114818385,1054995.5035432747,-0.0037630000000000003,943367.8654623335,111627.63808094116
2019-08-29,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0013358379009824697,1053586.2005642755,-0.0032600000000000003,940292.4862209263,113293.71434334922
2019-08-30,方案B_LGBM打分,C,2019,2017,2,14,14,0.006409150459122318,1060338.793045347,0.00248,942624.4115867543,117714.38145859283
2019-09-02,方案B_LGBM打分,C,2019,2017,2,14,14,0.007261539559388004,1068038.4851373995,0.012825999999999999,954714.512289766,113323.97284763353
2019-09-03,方案B_LGBM打分,C,2019,2017,2,14,14,0.0003867089375910261,1068451.5051652933,0.0013750000000000001,956027.2447441643,112424.26042112906
2019-09-04,方案B_LGBM打分,C,2019,2017,2,14,14,0.011993098667756346,1081265.5494884534,0.008405000000000001,964062.653736239,117202.89575221448
2019-09-05,方案B_LGBM打分,C,2019,2017,2,14,14,0.01185630704707549,1094085.3658426132,0.010119,973818.0037293959,120267.36211321724
2019-09-06,方案B_LGBM打分,C,2019,2017,2,14,14,-0.001299765757631109,1092663.3111481655,0.005906,979569.3728594218,113093.93828874372
2019-09-09,方案B_LGBM打分,C,2019,2017,2,14,14,0.0018662344274224054,1094702.4770370116,0.00619,985632.9072774216,109069.56975959009
2019-09-10,方案B_LGBM打分,C,2019,2017,2,14,14,-0.007386925691773556,1086615.9911845387,-0.003444,982238.3875447582,104377.60363978054
2019-09-11,方案B_LGBM打分,C,2019,2017,2,14,14,0.0004340557236512547,1087087.6430749234,-0.007366,975003.2195821034,112084.42349282
2019-09-12,方案B_LGBM打分,C,2019,2017,2,14,14,0.00728870574989727,1095011.105029646,0.010758,985492.3042183678,109518.80081127828
2019-09-16,方案B_LGBM打分,C,2019,2017,2,14,14,-0.006347303962624641,1088060.7367035735,-0.0036919999999999995,981853.8666311936,106206.87007237994
2019-09-17,方案B_LGBM打分,C,2019,2017,2,14,14,-0.01362341261952533,1073237.636332356,-0.016801,965357.7398179229,107879.89651443297
2019-09-18,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0023683034507444656,1070695.8839347612,0.004848,970037.7941405602,100658.08979420096
2019-09-19,方案B_LGBM打分,C,2019,2017,2,14,14,0.0005864217292339784,1071323.763266502,0.003657,973585.2223537322,97738.54091276973
2019-09-20,方案B_LGBM打分,C,2019,2017,2,14,14,0.008049703265346264,1079947.6016619112,0.0028710000000000003,976380.3855271098,103567.21613480139
2019-09-23,方案B_LGBM打分,C,2019,2017,2,14,14,-0.00894032538644469,1070292.518702743,-0.011431,965219.3813401496,105073.13736259355
2019-09-24,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0036501802942272643,1066385.7580419155,0.002677,967803.2736239971,98582.48441791837
2019-09-25,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0033125114241904625,1062853.3430358076,-0.0077139999999999995,960337.6391712616,102515.70386454603
2019-09-26,方案B_LGBM打分,C,2019,2017,2,14,14,-0.010600607301391467,1051586.452127314,-0.00771,952933.4359732512,98653.0161540627
2019-09-27,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0028763571715892783,1048561.7138941914,0.0029980000000000002,955790.330414299,92771.38347989239
2019-09-30,方案B_LGBM打分,C,2019,2017,2,14,14,-0.010230565235785059,1037834.3348764504,-0.009896,946331.8293045191,91502.50557193125
2019-10-08,方案B_LGBM打分,C,2019,2017,2,14,14,0.0018058617759999349,1039708.520231624,0.006069,952075.1171765684,87633.40305505565
2019-10-09,方案B_LGBM打分,C,2019,2017,2,14,14,0.007825306365708233,1047844.5579334737,0.001449,953454.6740213572,94389.88391211652
2019-10-10,方案B_LGBM打分,C,2019,2017,2,14,14,0.006035709178303872,1054169.0429492285,0.00817,961244.3987081117,92924.64424111682
2019-10-11,方案B_LGBM打分,C,2019,2017,2,14,14,0.009343947165963182,1064019.1427905401,0.009572,970445.4300925457,93573.71269799443
2019-10-14,方案B_LGBM打分,C,2019,2017,2,14,14,0.006841994189644056,1071299.155583183,0.010613,980744.7674421179,90554.38814106514
2019-10-15,方案B_LGBM打分,C,2019,2017,2,14,14,-0.006887570618367581,1063920.5069957064,-0.004298,976529.5264316517,87390.98056405468
2019-10-16,方案B_LGBM打分,C,2019,2017,2,14,14,-0.005602073412327221,1057960.346210636,-0.0034460000000000003,973164.4056835683,84795.94052706764
2019-10-17,方案B_LGBM打分,C,2019,2017,2,14,14,4.797790362688824e-06,1057965.4220825892,0.0006469999999999999,973794.0430540456,84171.3790285436
2019-10-18,方案B_LGBM打分,C,2019,2017,2,14,14,-0.015120422518619638,1041968.5378906108,-0.014227,959939.8752035158,82028.662687095
2019-10-21,方案B_LGBM打分,C,2019,2017,2,14,14,0.008784646406355187,1051121.8630625268,0.0029620000000000002,962783.2171138684,88338.64594865835
2019-10-22,方案B_LGBM打分,C,2019,2017,2,14,14,-5.65248446851336e-05,1051062.4485624721,0.003876,966514.9648634018,84547.48369907029
2019-10-23,方案B_LGBM打分,C,2019,2017,2,14,14,-0.004018930172487135,1046838.3019747762,-0.006364999999999999,960363.0971120463,86475.20486272988
2019-10-24,方案B_LGBM打分,C,2019,2017,2,14,14,0.0008362935728254814,1047713.7661185052,-0.00010800000000000001,960259.3778975583,87454.38822094689
2019-10-25,方案B_LGBM打分,C,2019,2017,2,14,14,0.0013176795795779017,1049094.3171533623,0.006749000000000001,966740.1684389887,82354.14871437359
2019-10-28,方案B_LGBM打分,C,2019,2017,2,14,14,0.004590653171381298,1053910.3453074805,0.007645,974130.8970267046,79779.44828077592
2019-10-29,方案B_LGBM打分,C,2019,2017,2,14,14,-0.012069473738304859,1041190.202072264,-0.004166,970072.6677096913,71117.53436257271
2019-10-30,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0013477614753456466,1039786.9260294037,-0.004859,965359.0846172901,74427.84141211363
