ts_code,ann_date,end_date,total_revenue_ps,revenue_ps,or_yoy,tr_yoy,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roe_dt,roe_yearly,roe_avg,roa,fixed_assets,total_fa_trun,debt_to_assets,assets_to_eqt,ocfps,ocf_to_or,ocf_to_profit,q_dtprofit,netprofit_margin,profit_dedt,netprofit_yoy,dt_netprofit_yoy,eps,bps,cfps,grossprofit_margin,update_flag,end_date_dt,ann_date_dt,year,trade_date,adj_close,close,total_share,total_mv,circ_mv,pe,pb,div_yield,hs300_close,hs300_pct_chg,cash_div_tax,stk_div,net_profit,operating_cash_flow,fixed_asset_delta,fcff,F1_profit_cagr,F2_gross_margin,F3_net_margin,F4_light_asset,F5_low_debt,F6_roe,F7_low_expense,F8_ocf_profit,F9_dividend_payout,F10_dividend_yield,F11_fcff_yield,future_fcff_1y,future_fcff_3y,fcff_growth_1y,fcff_growth_3y_ann,future_adj_close_1y,price_return_1y,history_year_count,F1_profit_cagr_pos,F1_profit_cagr_z,F2_gross_margin_pos,F2_gross_margin_z,F3_net_margin_pos,F3_net_margin_z,F4_light_asset_pos,F4_light_asset_z,F5_low_debt_pos,F5_low_debt_z,F6_roe_pos,F6_roe_z,F7_low_expense_pos,F7_low_expense_z,F8_ocf_profit_pos,F8_ocf_profit_z,F9_dividend_payout_pos,F9_dividend_payout_z,F10_dividend_yield_pos,F10_dividend_yield_z,F11_fcff_yield_pos,F11_fcff_yield_z,value_equal_weight_score,target_fcff_growth_1y,target_fcff_growth_3y_ann,rule_profit_growth_positive,rule_net_margin_positive,rule_light_asset,rule_debt_control,rule_roe_quality,rule_expense_control,rule_cash_quality,rule_dividend_positive,rule_dividend_yield,rule_fcff_positive,traditional_rule_count,traditional_score,ml_score,group,scheme,score_col
601169.SH,20250415,20241231,3.3069,3.3069,4.8058,4.8058,,29.1345,,7.5531,7.5759,7.5531,8.65,,19326000000.0,3.6386,91.5116,11.7808,6.13,1.8529,454.5509,5226000000.0,37.0296,25909000000.0,0.8078,1.96,1.07,12.7342,3.7948,,1,2024-12-31,2025-04-15,2024,,,,,,,,,,,,0.32,0.0,25909000000.0,,221000000.0,,0.050675942199921,,37.0296,,91.5116,8.65,29.1345,454.5509,0.29906542056074764,,,,,,,,,11,0.050675942199921,0.147521615897468,,-0.28865184404304883,37.0296,1.5223930554448815,,0.26770120420240306,-91.5116,-1.3379738393491478,8.65,0.19221523111722183,-29.1345,-0.7554004139747325,454.5509,1.0857301617517512,0.29906542056074764,-0.2750914481554782,,-0.03447090234658212,,-0.12287706239691716,0.03646325074071083,,,True,True,False,False,True,True,True,True,False,False,6,6.000364632507407,0.1449679193597121,B,方案A_传统规则,traditional_score
601186.SH,20250329,20241231,78.5867,78.5867,-6.2234,-6.2234,0.6406,4.5018,0.7446,6.963,6.6842,6.963,7.34,2.1749,95823163000.0,11.4563,77.3144,4.4081,-2.3141,-0.0294,-97.338,6549976000.0,2.5374,21325484000.0,-14.8749,-13.24,1.46,19.4472,1.085,10.2673,1,2024-12-31,2025-03-29,2024,,,,,,,,,,,,0.3,0.0,21325484000.0,,5343516000.0,,-0.01668852549090516,10.2673,2.5374,,77.3144,7.34,5.8870000000000005,-97.338,0.2054794520547945,,,,,,,,,11,-0.01668852549090516,0.06689399318250042,10.2673,-0.7730131257085237,2.5374,-0.6452080353064846,,0.26770120420240306,-77.3144,-0.7257306281708735,7.34,0.10107155180822097,-5.8870000000000005,0.7234243951194674,-97.338,-0.8336456095582326,0.2054794520547945,-0.6735958741241909,,-0.03447090234658212,,-0.12287706239691716,-0.24085909939083752,,,False,True,False,True,False,True,False,True,False,False,4,3.9975914090060916,0.926350120123209,C,方案A_传统规则,traditional_score
601318.SH,20250320,20241231,56.5026,56.5026,12.5998,12.5998,,7.8211,,13.8549,12.8465,13.8549,12.8,,187772000000.0,5.4306,89.9311,9.9316,21.62,0.3717,222.8233,5424000000.0,14.2608,117392000000.0,47.7931,36.1,7.16,50.9933,-0.0784,,1,2024-12-31,2025-03-20,2024,2024-12-31,52.64999999999999,52.65,1821023.4607,95876885.2059,56665392.7642,7.353351955307261,1.0324885818332996,0.030769230769230778,3934.9109,-1.604,2.5500000000000003,0.0,117392000000.0,393705272203.34,0.0,393705272203.34,0.04888625926086432,,14.2608,0.020360242826749416,89.9311,12.8,7.8211,222.8233,0.3561452513966481,0.030769230769230778,0.41063627730275126,,,,,,,11,0.04888625926086432,0.14537956852834247,,-0.28865184404304883,14.2608,0.09152823049606092,-0.020360242826749416,0.9293400123215346,-89.9311,-1.2698160057434182,12.8,0.48095284114191916,-7.8211,0.6003920233259803,222.8233,0.2798209633898864,0.3561452513966481,-0.032036152743273406,0.030769230769230778,0.9287088789362592,0.41063627730275126,2.21717508616497,0.37116305470683747,,,True,True,True,False,True,True,True,True,False,True,8,8.003711630547068,-1.992328752797023,A,方案A_传统规则,traditional_score
601328.SH,20250322,20241231,3.4987,3.4987,0.8661,0.8661,,29.8996,,8.3846,8.3075,8.3846,8.99,,244405000000.0,1.1111,92.2447,12.8944,-0.7722,-0.2207,-55.4886,24567000000.0,36.2662,92726000000.0,0.9253,0.98,1.16,13.0551,-1.5285,,1,2024-12-31,2025-03-22,2024,2024-12-31,7.77,7.77,7426272.6645,57702138.6032,30497921.3397,6.698275862068965,0.5951697037939196,0.025353925353925357,3934.9109,-1.604,0.379,0.0,92726000000.0,-57345677515.269,21129000000.0,-78474677515.269,0.021509478556557493,,36.2662,0.01955049934607379,92.2447,8.99,29.8996,-55.4886,0.3267241379310345,0.025353925353925357,-0.13599959969406925,,,,,,,11,0.021509478556557493,0.11261266898260683,,-0.28865184404304883,36.2662,1.4744185373602245,-0.01955049934607379,0.9339953411723332,-92.2447,-1.3695882068381449,8.99,0.21587084254093197,-29.8996,-0.8040701144344797,-55.4886,-0.6881005108909827,0.3267241379310345,-0.1573160864785203,0.025353925353925357,0.43283993718545727,-0.13599959969406925,-1.7558535967339548,-0.17216754837977977,,,True,True,True,False,True,True,False,True,False,False,6,5.998278324516202,1.8288061460004637,B,方案A_传统规则,traditional_score
601390.SH,20250329,20241231,46.8967,46.7806,-8.201,-8.165,0.5984,4.372,0.5379,8.1155,7.079,8.1155,7.88,2.1312,162934964000.0,7.3704,77.3916,4.4231,1.1338,0.0242,72.9541,5314166000.0,2.6574,24325141000.0,-16.7132,-21.21,1.085,12.304,0.1348,9.8032,1,2024-12-31,2025-03-29,2024,2024-12-31,6.39,6.39,2474186.5118,15810051.8104,13050557.8519,5.889400921658986,0.5193433029908973,0.02785602503912363,3934.9109,-1.604,0.178,0.0,24325141000.0,28052326670.7884,11011379000.0,17040947670.788399,-0.022713231602584538,9.8032,2.6574,0.12100652054373601,77.3916,7.88,5.5083,72.9541,0.1640552995391705,0.02785602503912363,0.10778552705044714,,,,,,,11,-0.022713231602584538,0.05968310370333964,9.8032,-0.8016224534446349,2.6574,-0.6376668482876756,-0.12100652054373601,0.3507104443620215,-77.3916,-0.7290598181451612,7.88,0.13864222877529,-5.5083,0.7475143383479426,72.9541,-0.24139863596355277,0.1640552995391705,-0.8499867197072984,0.02785602503912363,0.6619523192032141,0.10778552705044714,0.01601199383310388,-0.11683818612031013,,,False,True,True,True,False,True,True,True,False,True,7,6.998831618138797,-0.09664658507151351,B,方案A_传统规则,traditional_score
601398.SH,20250329,20241231,2.3058,2.3058,-2.5226,-2.5226,,28.0432,,9.4701,9.429,9.4701,9.83,,300511000000.0,2.7507,91.833,12.2444,1.6251,0.7048,137.6134,96660000000.0,44.6513,364277000000.0,0.5137,0.793,0.98,10.2285,-1.3056,,1,2024-12-31,2025-03-29,2024,2024-12-31,6.92,6.92,35640625.7089,246633129.9056,186571651.077,7.061224489795919,0.6765410372977465,0.023786127167630056,3934.9109,-1.604,0.308,0.0,364277000000.0,579195808395.3339,3493000000.0,575702808395.3339,0.01740565746948186,,44.6513,0.0067323330978290305,91.833,9.83,28.0432,137.6134,0.3142857142857143,0.023786127167630056,0.23342476682499502,,,,,,,11,0.01740565746948186,0.10770086087900739,,-0.28865184404304883,44.6513,2.0013652646220192,-0.0067323330978290305,1.0076887769008884,-91.833,-1.3518339644493573,9.83,0.2743141178230394,-28.0432,-0.6859804112146722,137.6134,-0.0165245828527479,0.3142857142857143,-0.21028093744780516,0.023786127167630056,0.28927971889752324,0.23342476682499502,0.929176175562796,0.18693210678887653,,,True,True,True,False,True,True,True,True,False,True,8,8.001869321067888,1.3780302794464263,A,方案A_传统规则,traditional_score
601601.SH,20250327,20241231,42.0036,42.0036,24.74,24.74,,2.0389,,16.621,16.6084,16.621,16.6,,31695000000.0,12.6781,88.7657,8.9013,16.05,0.3821,277.1517,6611000000.0,11.4928,44926000000.0,64.9485,65.6,4.67,30.2918,0.6167,,1,2024-12-31,2025-03-27,2024,2024-12-31,34.08,34.08,962034.1455,32786123.6786,23327901.2786,7.297644539614561,1.1250569461042261,0.03169014084507043,3934.9109,-1.604,1.08,0.0,44926000000.0,154406480352.75,0.0,154406480352.75,0.18941730405254686,,11.4928,0.012218608518552328,88.7657,16.6,2.0389,277.1517,0.23126338329764456,0.03169014084507043,0.47095070422592666,,,,,,,11,0.18941730405254686,0.31357928044779154,,-0.28865184404304883,11.4928,-0.08242181673780001,-0.012218608518552328,0.9761474099630405,-88.7657,-1.2195590368828568,16.6,0.7453390864657384,-2.0389,0.9682105333225169,277.1517,0.4687659025869555,0.23126338329764456,-0.5638036597229998,0.03169014084507043,1.013034816207242,0.47095070422592666,2.6555490719247468,0.453289976684666,,,True,True,True,False,True,True,True,True,False,True,8,8.004532899766847,-1.8150033796491527,A,方案A_传统规则,traditional_score
601628.SH,20250327,20241231,18.7006,18.7006,30.4975,30.4975,,1.3958,,22.0533,22.0919,22.0533,21.59,,65983000000.0,8.0068,92.3001,12.9872,13.4017,0.7166,327.6773,2448000000.0,20.6104,107122000000.0,108.9227,108.6,3.78,18.0322,-2.2132,,1,2024-12-31,2025-03-27,2024,2024-12-31,41.92,41.92,2826470.5,118485643.36,87292237.76,11.08994708994709,2.3247302048557583,0.010734732824427481,3934.9109,-1.604,0.65,0.0,107122000000.0,378795096998.5,0.0,378795096998.5,0.27911372815687585,,20.6104,0.009968351789259346,92.3001,21.59,1.3958,327.6773,0.17195767195767198,0.010734732824427481,0.3196970419847328,,,,,,,11,0.27911372815687585,0.42093572056333384,,-0.28865184404304883,20.6104,0.4905575729513079,-0.009968351789259346,0.9890844515367999,-92.3001,-1.3719772887626989,21.59,1.0925199717725431,-1.3958,1.0091195443872973,327.6773,0.6444853498722691,0.17195767195767198,-0.8163371199360935,0.010734732824427481,-0.9058109740567277,0.3196970419847328,1.5562155598631797,0.2563764494680147,,,True,True,True,False,True,True,True,True,False,True,8,8.00256376449468,-2.3590867778860187,A,方案A_传统规则,traditional_score
601699.SH,20250429,20241231,11.9844,11.9844,-16.8921,-16.8921,0.4769,13.5782,0.3763,5.1971,5.0587,5.1971,5.06,5.0766,29277313701.62,1.1874,40.243,1.6734,1.6595,0.1385,118.5929,-436409602.13,7.9982,2384275888.75,-69.078,-69.78,0.82,15.4454,-4.9534,36.9362,1,2024-12-31,2025-04-29,2024,,,,,,,,,,,,0.41,0.0,2384275888.75,,0.0,,-0.3257264606270909,36.9362,7.9982,,40.243,5.06,14.431400000000002,118.5929,0.5,,,,,,,,,11,-0.3257264606270909,-0.3029893428386683,36.9362,0.8709845051071994,7.9982,-0.3020337513705496,,0.26770120420240306,-40.243,0.872944672513366,5.06,-0.05756019538607058,-14.431400000000002,0.17989624375590216,118.5929,-0.08267464830650421,0.5,0.5805209958361697,,-0.03447090234658212,,-0.12287706239691716,0.16994924716088622,,,False,True,False,True,False,True,True,True,False,False,5,5.001699492471609,0.4611483974316273,C,方案A_传统规则,traditional_score
601727.SH,20250329,20241231,7.4575,7.4106,1.0839,1.21,2.4966,11.7297,0.4771,1.4199,-1.1623,1.4199,-1.25,1.4667,25717501000.0,4.7727,74.4202,3.9093,1.1321,0.1528,476.4876,-910588000.0,2.3346,-615950000.0,-6.3318,49.6635,0.048,3.414,-0.1402,18.129,1,2024-12-31,2025-03-29,2024,,,,,,,,,,,,,,-615950000.0,,2747319000.0,,-0.063318,18.129,2.3346,,74.4202,-1.25,14.703399999999998,476.4876,0.0,,,,,,,,,11,-0.063318,0.011083804117078735,18.129,-0.288380607150054,2.3346,-0.6579526413682718,,0.26770120420240306,-74.4202,-0.6009205035130417,-1.25,-0.49658051327904407,-14.703399999999998,0.16259372313761555,476.4876,1.1620222750421176,0.0,-1.5485611322360702,,-0.03447090234658212,,-0.12287706239691716,-0.1951220323446151,,,False,True,False,True,False,True,True,False,False,False,4,3.998048779676554,-0.3183601361272894,C,方案A_传统规则,traditional_score
601766.SH,20250329,20241231,8.5877,8.5877,5.2058,5.2058,2.2432,12.7883,-0.0048,7.5133,6.1519,7.5133,6.15,3.4819,70433227000.0,3.6208,59.0123,2.4398,0.9452,0.1101,160.1866,4145853000.0,6.3556,10142815000.0,5.7715,11.38,0.43,5.8809,0.0169,21.3804,1,2024-12-31,2025-03-29,2024,2024-12-31,8.38,8.38,2869886.4088,24049648.1057,20386694.7642,19.48837209302326,1.4249519631348946,0.025059665871121715,3934.9109,-1.604,0.21,0.0,10142815000.0,27126166335.9776,4732181000.0,22393985335.9776,0.10486261824448584,21.3804,6.3556,0.1710467621375506,59.0123,6.15,15.0267,160.1866,0.4883720930232558,0.025059665871121715,0.0931156465888996,,,,,,,11,0.10486261824448584,0.2123769175432987,21.3804,-0.08794887217657393,6.3556,-0.4052600330130135,-0.1710467621375506,0.06302207643809025,-59.0123,0.06353320380345229,6.15,0.018276911825235508,-15.0267,0.14202789624095324,160.1866,0.06198116923056906,0.4883720930232558,0.5310074579740245,0.025059665871121715,0.40589517098158273,0.0931156465888996,-0.090610820916331,0.08311827981193526,,,True,True,True,True,False,True,True,True,False,True,8,8.00083118279812,0.3549630220086863,A,方案A_传统规则,traditional_score
601857.SH,20250331,20241231,16.0527,16.0527,-2.4838,-2.4838,2.1508,2.9966,0.4272,11.1201,11.7015,11.1201,,9.2062,695374000000.0,4.3174,37.8911,1.6101,2.2212,0.1384,159.2457,38063000000.0,6.2542,173287000000.0,2.0209,-7.5,0.9,8.2798,-0.4181,22.5583,1,2024-12-31,2025-03-31,2024,2024-12-31,8.94,8.94,18302097.7818,163620754.1693,144758337.5693,9.933333333333332,1.0797362255126934,0.027964205816554812,3934.9109,-1.604,0.47,0.0,173287000000.0,406526195929.3417,29763000000.0,376763195929.3417,0.20300991078586672,22.5583,6.2542,0.2850000135355858,37.8911,11.1201,5.574599999999999,159.2457,0.5222222222222221,0.027964205816554812,0.23026614065077655,,,,,,,11,0.20300991078586672,0.3298480880992812,22.5583,-0.015337523026896362,6.2542,-0.4116323360439071,-0.2850000135355858,-0.5921111497447834,-37.8911,0.9743685313284974,11.1201,0.36407324811047603,-5.574599999999999,0.7432968489472351,159.2457,0.05870887898659865,0.5222222222222221,0.6751468681949355,0.027964205816554812,0.671858221734762,0.23026614065077655,0.9062188232981215,0.33676713635312006,,,True,True,True,True,True,True,True,True,False,True,9,9.003367671363531,0.06889524329554118,A,方案A_传统规则,traditional_score
601899.SH,20250322,20241231,11.4245,11.4245,3.489,3.489,0.243,3.0665,0.6683,25.9213,25.6317,25.9213,25.6,13.5342,132729558125.0,2.4248,55.1876,2.2315,1.8384,0.1609,100.069,7945103063.0,12.9735,31692529659.0,51.7589,46.61,1.21,5.1991,0.4498,20.3741,1,2024-12-31,2025-03-22,2024,2024-12-31,15.120000000000001,15.12,2657788.894,40185768.0773,31082237.7304,12.495867768595042,2.9081956492469856,0.018518518518518517,3934.9109,-1.604,0.38,0.0,31692529659.0,48860791027.296,15009571606.0,33851219421.295998,0.29242400429129556,20.3741,12.9735,0.43044939752340217,55.1876,25.6,3.9778,100.069,0.3140495867768595,0.018518518518518517,0.08423683567819563,,,,,,,11,0.29242400429129556,0.436866610529294,20.3741,-0.1499819824994544,12.9735,0.010630146751787332,-0.43044939752340217,-1.428320060058445,-55.1876,0.22847041746484653,25.6,1.3715170359168893,-3.9778,0.8448728229298835,100.069,-0.14709762338385948,0.3140495867768595,-0.21128640716590297,0.018518518518518517,-0.19306491839843096,0.08423683567819563,-0.15514330387750333,0.05522388529173679,,,True,True,False,True,True,True,True,True,False,True,8,8.000552238852917,-0.22198003260230653,A,方案A_传统规则,traditional_score
601919.SH,20250322,20241231,14.6521,14.6521,33.2888,33.2888,0.4152,4.0906,-1.5962,22.7959,22.7572,22.7959,22.56,13.2619,154075597496.91,1.6322,42.6986,1.7452,4.3427,0.2964,103.4565,10958538908.92,23.6875,49017179110.85,105.7844,106.37,3.08,14.7028,0.1894,29.5411,1,2024-12-31,2025-03-22,2024,2024-12-31,15.5,15.5,1596082.6685,24739281.3618,19779622.3618,5.032467532467533,1.054220964714204,0.0664516129032258,3934.9109,-1.604,1.55,0.0,49017179110.85,69313082044.9495,21594673882.92,47718408162.029495,-0.18085209495105303,29.5411,23.6875,0.3762125031497807,42.6986,22.56,2.9096000000000006,103.4565,0.5032467532467533,0.0664516129032258,0.19288518313919836,,,,,,,11,-0.18085209495105303,-0.12959116873881474,29.5411,0.41511542615586083,23.6875,0.6839324610811178,-0.3762125031497807,-1.1165045466509615,-42.6986,0.7670488318286276,22.56,1.1600080396578336,-2.9096000000000006,0.9128233836815525,103.4565,-0.1353164742697668,0.5032467532467533,0.5943462044600155,0.0664516129032258,3.1670402599973255,0.19288518313919836,0.6345286129817759,0.6321300936531423,,,False,True,False,True,True,True,True,True,False,True,7,7.0063213009365315,0.9736040436897391,A,方案A_传统规则,traditional_score
601939.SH,20250329,20241231,3.0005,3.0005,-2.5444,-2.5444,,28.5692,,10.3697,10.3618,10.3697,10.68,,169435000000.0,4.4545,91.7578,12.1327,1.35,0.4506,87.9645,79758000000.0,44.8286,335323000000.0,0.879,0.91,1.31,12.648,-1.424,,0,2024-12-31,2025-03-29,2024,,,,,,,,,,,,0.403,0.0,335323000000.0,,2064000000.0,,0.03471285219042297,,44.8286,,91.7578,10.68,28.5692,87.9645,0.30763358778625954,,,,,,,,,11,0.03471285219042297,0.12841560878763744,,-0.28865184404304883,44.8286,2.01250736844231,,0.26770120420240306,-91.7578,-1.3485910229199993,10.68,0.3334531463823147,-28.5692,-0.7194404327044475,87.9645,-0.18919501657988444,0.30763358778625954,-0.23860678473513483,,-0.03447090234658212,,-0.12287706239691716,-0.018159612537395366,,,True,True,False,False,True,True,True,True,False,False,6,5.999818403874626,0.3067834981982941,B,方案A_传统规则,traditional_score
601988.SH,20250327,20241231,2.1403,2.1403,1.1561,1.1561,,28.7676,,8.7349,8.6963,8.7349,9.45,,268053000000.0,2.3413,91.5777,11.8732,1.8716,0.8744,188.3883,61546000000.0,40.1084,236789000000.0,2.5601,2.538,0.75,8.1753,-0.502,,1,2024-12-31,2025-03-27,2024,2024-12-31,5.51,5.51,29438779.1241,162207672.9738,116131798.6801,7.346666666666667,0.6739813829461916,0.02206896551724138,3934.9109,-1.604,0.2424,0.0,236789000000.0,550976190086.6556,0.0,550976190086.6556,0.031376523485402874,,40.1084,0.009380573597498141,91.5777,9.45,28.7676,188.3883,0.3232,0.02206896551724138,0.33967332123410093,,,,,,,11,0.031376523485402874,0.12442240196358784,,-0.28865184404304883,40.1084,1.7158747770574578,-0.009380573597498141,0.9924636708071953,-91.5777,-1.3408243504540753,9.45,0.2478754932906574,-28.7676,-0.7320610948024922,188.3883,0.16006188745076294,0.3232,-0.1723224446501744,0.02206896551724138,0.13204257988284973,0.33967332123410093,1.7014060491361693,0.23093519323989906,,,True,True,True,False,True,True,True,True,False,True,8,8.002309351932398,1.0281037461603864,A,方案A_传统规则,traditional_score
601998.SH,20250327,20241231,3.9275,3.9275,3.764,3.764,,32.4883,,9.1041,9.0359,9.1041,9.71,,47094000000.0,4.9725,91.5306,11.8072,-3.33,-0.8473,-223.6924,16491000000.0,32.5155,68062000000.0,2.3278,2.31,1.22,12.58,0.2533,,1,2024-12-31,2025-03-27,2024,,,,,,,,,,,,0.3547,0.0,68062000000.0,,8257000000.0,,0.0703074586400596,,32.5155,,91.5306,9.71,32.4883,-223.6924,0.2907377049180328,,,,,,,,,11,0.0703074586400596,0.17101831311955165,,-0.28865184404304883,32.5155,1.2387124527648339,,0.26770120420240306,-91.5306,-1.3387931995759805,9.71,0.26596507849702405,-32.4883,-0.9687430376865352,-223.6924,-1.2730847321033867,0.2907377049180328,-0.3105522292406218,,-0.03447090234658212,,-0.12287706239691716,-0.2176159962553873,,,True,True,False,False,True,True,False,True,False,False,5,4.997823840037446,1.3485185838547413,C,方案A_传统规则,traditional_score
600000.SH,20150319,20141231,6.6038,6.6038,23.1625,23.1625,,23.1164,,20.2461,20.0842,20.2461,20.85,,13929000000.0,9.9887,93.7252,15.9368,10.248,1.5518,309.5626,12108000000.0,38.4475,46650000000.0,14.9162,15.48,2.521,13.1458,-4.1458,,1,2014-12-31,2015-03-19,2014,2014-12-31,7.618443846980149,15.69,1865347.1415,29267296.6501,23413837.3201,3.0219927992781237,0.5795344404281328,0.09936412411834798,3533.705,2.2025,0.757,0.0,46650000000.0,191160775060.91998,0.0,191160775060.91998,0.149162,,38.4475,0.0035642825904277854,93.7252,20.85,23.1164,309.5626,0.3002776675922253,0.09936412411834798,0.6531548757177983,353703829610.355,-144131465101.63,0.8502950173624011,-0.5846601114614954,9.28525436041999,0.21878621762114103,1,0.149162,0.20416526895216783,,-0.1077634906950851,38.4475,1.1312369936125208,-0.0035642825904277854,1.1122286789731588,-93.7252,-1.4360515402305818,20.85,0.9647821917893289,-23.1164,-0.15414742997113218,309.5626,-0.05354557604852775,0.3002776675922253,0.023130010885116056,0.09936412411834798,3.008644199159744,0.6531548757177983,2.3611534587633516,0.6412575241081874,0.8502950173624011,-0.5846601114614954,True,True,True,False,True,True,True,True,False,True,8,8.006412575241082,0.058222919058530054,B,方案B_LGBM打分,ml_score
600009.SH,20150312,20141231,2.9844,2.9844,10.2731,10.2731,0.2536,4.3874,-1.5327,11.8366,11.8347,11.8366,11.77,12.3713,10662352634.08,0.5289,18.2046,1.2226,1.547,0.5183,106.2471,519945100.82,39.1275,2095209944.05,11.8899,12.14,1.09,9.5812,1.1854,43.764,1,2014-12-31,2015-03-12,2014,,,,,,,,,,,,0.35,0.0,2095209944.05,,0.0,,0.118899,43.764,39.1275,,18.2046,11.77,3.1083,106.2471,0.3211009174311926,,,,,,,,,1,0.118899,0.1781872327233501,43.764,0.6704679304742769,39.1275,1.1628484840387643,,0.15613213626662883,-18.2046,1.9080369431633346,11.77,-0.030906903507280006,-3.1083,0.9193892583850255,106.2471,-0.16648576927822362,0.3211009174311926,0.14717530855418848,,-0.22702387477601232,,-0.24778583161384113,0.40636681040274636,,,True,True,False,True,True,True,True,True,False,False,7,7.004063668104028,-0.4792125671648226,B,方案B_LGBM打分,ml_score
600010.SH,20150429,20141231,1.8614,1.8614,-21.1237,-21.1237,2.1035,1.9972,3.4366,1.0578,1.5114,1.0578,1.0568,1.4657,64163583747.51,0.5013,81.5206,5.4114,0.1852,0.0995,570.8843,234776178.53,0.6757,286212785.56,-20.0904,99.28,0.0125,1.1843,0.0176,10.9036,1,2014-12-31,2015-04-29,2014,2014-12-31,2.878828571428571,4.08,1600518.2054,6530114.278,6422745.8565,230.30628571428568,2.4308271311564393,0.0,3533.705,2.2025,0.0125,1.0,286212785.56,2964159716.4008,0.0,2964159716.4008,-0.200904,10.9036,0.6757,0.6255422208902853,81.5206,1.0568,7.5373,570.8843,1.0,0.0,0.04539215686296754,-11071031831.639393,7330073249.7984,-4.734964674940755,0.3522870982634798,2.547198809523809,-0.11519607843137258,1,-0.200904,-0.09633458996721572,10.9036,-1.0531514343613815,0.6757,-0.6246790270962745,-0.6255422208902853,-1.6760036881572238,-81.5206,-0.8956259834364171,1.0568,-1.2056884470900582,-7.5373,0.6817508023232594,570.8843,0.09161661420805686,1.0,3.165099745961996,0.0,-1.1399455610286808,0.04539215686296754,-0.41249739870683594,-0.28776899703188863,-4.734964674940755,0.3522870982634798,False,True,False,True,False,True,True,True,False,True,6,5.997122310029681,-0.8821329736935987,C,方案B_LGBM打分,ml_score
600015.SH,20150417,20141231,6.1634,6.1634,21.376,21.376,,37.5731,,19.2436,19.1697,19.2436,19.24,,9359000000.0,6.2974,94.486,18.1357,1.45,0.2347,53.9199,4816000000.0,32.8378,17912000000.0,15.9616,15.73,2.02,11.3934,0.4358,,1,2014-12-31,2015-04-17,2014,2014-12-31,6.235199972405705,13.46,890464.3509,11985650.1631,8732426.4476,3.086732659606785,0.5472642031707572,0.06976520431182988,3533.705,2.2025,0.435,0.2,17912000000.0,12911733088.05,0.0,12911733088.05,0.159616,,32.8378,0.005086572533411579,94.486,19.24,37.5731,53.9199,0.21534653465346534,0.06976520431182988,0.10772659732553444,-290164168.35000014,,-1.0224729063380773,,6.934391114637048,0.1121361215880261,1,0.159616,0.21313907824853834,,-0.1077634906950851,32.8378,0.8704561438417892,-0.005086572533411579,1.1054044850109315,-94.486,-1.4697401300744932,19.24,0.7882337949360753,-37.5731,-0.9298231734229574,53.9199,-0.19555312557505758,0.21534653465346534,-0.4828096358190657,0.06976520431182988,1.8166869873550608,0.10772659732553444,-0.12802128841712235,0.13456451321714671,-1.0224729063380773,,True,True,True,False,True,False,True,True,False,True,7,7.001345645132171,18.621087328452894,A,方案B_LGBM打分,ml_score
