signal_date,industry,mom_mid,pb,mom_short,flow,fwd_date,fwd_return,mom_mid_z,pb_z,mom_short_z,flow_z,industry_name,score
2024-07-31,801780.SI,-0.005086243712631666,0.48,-0.032734370945326385,0.009476620737080908,2024-08-30,-0.01747106289999978,1.6254861900697581,-1.6065350188469065,-0.5851509942854338,-0.09655149575990603,银行,0.5782192678669238
2024-07-31,801790.SI,-0.033066852853901096,1.0,0.04997839223030098,0.010277138165175776,2024-08-30,-0.018600755294644333,1.1835038123982973,-0.9371800303792887,1.6435779056701216,-0.026692765874709614,非银金融,1.0414408565528541
2024-07-31,801880.SI,-0.07690423158741033,1.98,0.022018471294996456,0.02391191403092265,2024-08-30,-0.05688525386792054,0.49104751933841956,0.3242966786558372,0.8901865131389664,1.1631728020958185,汽车,0.582465681163212
2024-07-31,801890.SI,-0.13673987496220041,1.9,0.002924956084807251,0.019788433220318726,2024-08-30,-0.04510684056601455,-0.4541177483213505,0.22131898812235742,0.3757040134994314,0.8033291284604799,机械设备,0.1056584202310244
2024-07-31,801950.SI,-0.11684461958786174,1.29,-0.12111870050452944,0.003123608190572178,2024-08-30,-0.009399579359820165,-0.13985181399751387,-0.5638859021954249,-2.9667025472607143,-0.6509596471227542,煤炭,-0.9965371928797174
2024-07-31,801960.SI,-0.09673695207665123,1.21,-0.06627278113719737,0.0037254986247851215,2024-08-30,-0.0009720972097209124,0.1777693875696803,-0.6668635927289046,-1.4888570389556053,-0.5984344930305654,石油石化,-0.40540065849172957
2024-07-31,801970.SI,-0.10304149096909199,1.25,0.0065123934109903026,0.002683089505624726,2024-08-30,-0.05854243022272343,0.07818273898263142,-0.6153747474621647,0.47236896505795256,-0.6894023777130982,环保,0.16358808448407133
2024-07-31,801980.SI,-0.17828887998607923,2.89,-0.0036237573235717857,0.000893760141285597,2024-08-30,-0.08126595930669211,-1.1104268350042397,1.4956679084741686,0.1992462786781439,-0.8455517285604652,美容护理,-0.7202025896137095
2024-08-30,801010.SI,-0.16037610029341165,2.17,-0.08618868289693316,0.004757738820003235,2024-09-30,0.19483934732922092,-1.602977188913407,0.6625664099955351,-2.3032569631698037,-0.6499772567694652,农林牧渔,-1.4450562516824181
2024-08-30,801030.SI,-0.11612006862139368,1.53,-0.020873142158327362,0.015252395530760474,2024-09-30,0.20535720621944042,-0.6050467135382288,-0.1773899845291562,0.3269229719301229,0.2559921263226284,基础化工,0.022589559604982865
2024-08-30,801040.SI,-0.11099891959570662,0.77,-0.058322726932414914,0.0018728722650938653,2024-09-30,0.21865203761755492,-0.4895697833076702,-1.1748382030272273,-1.1811277207040316,-0.8990183493070858,钢铁,-0.4476135405535003
2024-08-30,801050.SI,-0.11789916897506925,1.87,-0.019709346855444343,0.014655453048228994,2024-09-30,0.19600148725781819,-0.6451636963450303,0.2688368500620862,0.37378763873976645,0.204460034559573,有色金属,-0.07571807276839203
